Station,Date,Aerosol_Type_Land
AV,6/1/2017,1.950644914
AV,6/2/2017,1.891612211
AV,6/3/2017,1.913861183
AV,6/4/2017,1.814593032
AV,6/5/2017,1.847174798
AV,6/6/2017,1.753047052
AV,6/7/2017,1.820691234
AV,6/8/2017,1.853411306
AV,6/9/2017,1.825430409
AV,6/10/2017,1.957326073
AV,6/11/2017,1.820863462
AV,6/12/2017,1.797686883
AV,6/13/2017,1.912414001
AV,6/14/2017,1.850772416
AV,6/15/2017,1.77788399
AV,6/16/2017,1.736968901
AV,6/17/2017,1.963149856
AV,6/18/2017,1.827099939
AV,6/19/2017,1.899665683
AV,6/20/2017,1.743983498
AV,6/21/2017,1.900448839
AV,6/22/2017,1.723382073
AV,6/23/2017,1.940892642
AV,6/24/2017,1.870445997
AV,6/25/2017,1.805865922
AV,6/26/2017,1.826681422
AV,6/27/2017,1.776737726
AV,6/28/2017,1.91861288
AV,6/29/2017,1.813991104
AV,6/30/2017,1.836378018
AV,7/1/2017,1.668061136
AV,7/2/2017,1.980821918
AV,7/3/2017,1.856578642
AV,7/4/2017,1.857811038
AV,7/5/2017,1.835558187
AV,7/6/2017,1.827696009
AV,7/7/2017,1.874780532
AV,7/8/2017,1.743649931
AV,7/9/2017,1.913504985
AV,7/10/2017,1.797599425
AV,7/11/2017,1.962503874
AV,7/12/2017,1.877089479
AV,7/13/2017,1.928681802
AV,7/14/2017,1.918674237
AV,7/15/2017,1.970084683
AV,7/16/2017,1.808706744
AV,7/17/2017,1.693972705
AV,7/18/2017,1.986726356
AV,7/19/2017,1.953561894
AV,7/20/2017,1.914693724
AV,7/21/2017,1.799079755
AV,7/22/2017,1.7649481
AV,7/23/2017,1.982588948
AV,7/24/2017,1.659527151
AV,7/25/2017,1.838438812
AV,7/26/2017,1.673734121
AV,7/27/2017,1.752269518
AV,7/28/2017,1.799784811
AV,7/29/2017,1.919988319
AV,7/30/2017,1.880224884
AV,7/31/2017,1.902017963
AV,8/1/2017,1.843301322
AV,8/2/2017,1.65905109
AV,8/3/2017,1.797029318
AV,8/4/2017,1.868709944
AV,8/5/2017,1.887247513
AV,8/6/2017,1.749304744
AV,8/7/2017,1.89278303
AV,8/8/2017,1.954088325
AV,8/9/2017,1.717992572
AV,8/10/2017,1.998324022
AV,8/11/2017,1.865950994
AV,8/12/2017,1.871204648
AV,8/13/2017,1.89840806
AV,8/14/2017,1.94277264
AV,8/15/2017,1.85567199
AV,8/16/2017,1.977115037
AV,8/17/2017,1.776009792
AV,8/18/2017,1.829892862
AV,8/19/2017,1.806549257
AV,8/20/2017,1.762123096
AV,8/21/2017,1.869905626
AV,8/22/2017,1.791017624
AV,8/23/2017,1.928980259
AV,8/24/2017,1.897106793
AV,8/25/2017,1.993686659
AV,8/26/2017,1.86426068
AV,8/27/2017,1.874167184
AV,8/28/2017,1.979494008
AV,8/29/2017,1.822654941
AV,8/30/2017,1.926927448
AV,8/31/2017,1.939342881
AV,9/1/2017,1.910934458
AV,9/2/2017,1.990774042
AV,9/3/2017,1.730760148
AV,9/4/2017,1.803369881
AV,9/5/2017,1.947990895
AV,9/6/2017,1.828838868
AV,9/7/2017,1.802589108
AV,9/8/2017,1.949634522
AV,9/9/2017,1.965882556
AV,9/10/2017,1.996851824
AV,9/11/2017,1.949484211
AV,9/12/2017,1.927621598
AV,9/13/2017,1.861007007
AV,9/14/2017,1.878874981
AV,9/15/2017,1.954118004
AV,9/16/2017,1.935912763
AV,9/17/2017,1.988435104
AV,9/18/2017,1.92882349
AV,9/19/2017,1.847464243
AV,9/20/2017,1.87384873
AV,9/21/2017,1.884995735
AV,9/22/2017,1.827612607
AV,9/23/2017,1.75144971
AV,9/24/2017,1.950135003
AV,9/25/2017,1.953396503
AV,9/26/2017,1.79551488
AV,9/27/2017,1.930201887
AV,9/28/2017,1.947568822
AV,9/29/2017,1.87386038
AV,9/30/2017,1.891721419
AV,10/1/2017,1.905321628
AV,10/2/2017,1.85812803
AV,10/3/2017,1.980274222
AV,10/4/2017,1.923820637
AV,10/5/2017,1.920243543
AV,10/6/2017,1.979741658
AV,10/7/2017,1.936476029
AV,10/8/2017,1.893687978
AV,10/9/2017,1.82540032
AV,10/10/2017,1.930277654
AV,10/11/2017,1.833009709
AV,10/12/2017,1.780385771
AV,10/13/2017,1.838607791
AV,10/14/2017,1.954464767
AV,10/15/2017,1.983754273
AV,10/16/2017,1.856714749
AV,10/17/2017,1.88650267
AV,10/18/2017,1.891406539
AV,10/19/2017,1.967553975
AV,10/20/2017,1.893687186
AV,10/21/2017,1.940227589
AV,10/22/2017,1.760623955
AV,10/23/2017,1.965240235
AV,10/24/2017,1.881021922
AV,10/25/2017,1.881743486
AV,10/26/2017,1.928768243
AV,10/27/2017,1.932494813
AV,10/28/2017,1.970946658
AV,10/29/2017,1.767082246
AV,10/30/2017,1.965954701
AV,10/31/2017,1.989527952
AV,11/1/2017,1.948535551
AV,11/2/2017,1.830250677
AV,11/3/2017,1.894301764
AV,11/4/2017,1.964617636
AV,11/5/2017,1.769496204
AV,11/6/2017,1.923766181
AV,11/7/2017,1.980808254
AV,11/8/2017,1.960033566
AV,11/9/2017,1.85516808
AV,11/10/2017,1.921359629
AV,11/11/2017,1.904383495
AV,11/12/2017,1.951134691
AV,11/13/2017,1.958528358
AV,11/14/2017,1.761503623
AV,11/15/2017,1.95574877
AV,11/16/2017,1.883653707
AV,11/17/2017,1.833511859
AV,11/18/2017,1.858332157
AV,11/19/2017,1.925821005
AV,11/20/2017,1.943899018
AV,11/21/2017,1.95485115
AV,11/22/2017,1.912827693
AV,11/23/2017,1.741591996
AV,11/24/2017,1.960995603
AV,11/25/2017,1.855463754
AV,11/26/2017,1.917014431
AV,11/27/2017,1.914878147
AV,11/28/2017,1.94533452
AV,11/29/2017,1.965357063
AV,11/30/2017,1.730804366
AV,12/1/2017,2.214688313
AV,12/2/2017,1.799608738
AV,12/3/2017,2.69918552
AV,12/4/2017,1.953757225
AV,12/5/2017,2.792207792
AV,12/6/2017,2.157015685
AV,12/7/2017,1.882428941
AV,12/8/2017,2.114839774
AV,12/9/2017,1.713863565
AV,12/10/2017,2.452652769
AV,12/11/2017,2.048368023
AV,12/12/2017,2.40647849
AV,12/13/2017,2.137098985
AV,12/14/2017,1.411781776
AV,12/15/2017,2.009190707
AV,12/16/2017,1.864548227
AV,12/17/2017,2.28057778
AV,12/18/2017,1.761112996
AV,12/19/2017,2.52500788
AV,12/20/2017,1.94714894
AV,12/21/2017,2.553571832
AV,12/22/2017,2.097711037
AV,12/23/2017,2.718603779
AV,12/24/2017,2.096555836
AV,12/25/2017,2.605376803
AV,12/26/2017,2.457874706
AV,12/27/2017,1.990805269
AV,12/28/2017,2.10338106
AV,12/29/2017,2.067651252
AV,12/30/2017,2.637726067
AV,12/31/2017,2.284333016
AV,1/1/2018,1.787704599
AYA,1/1/1993,2.095162347
AYA,1/1/2015,1.928580662
AYA,1/2/2015,2.041869419
AYA,1/3/2015,2.045689526
AYA,1/4/2015,1.864812935
AYA,1/5/2015,2.012885994
AYA,1/6/2015,2.072910732
AYA,1/7/2015,2.751226891
AYA,1/8/2015,2.229132373
AYA,1/9/2015,1.925823987
AYA,1/10/2015,2.35160663
AYA,1/11/2015,2.537038107
AYA,1/12/2015,2.478631387
AYA,1/13/2015,1.829482948
AYA,1/14/2015,2.605169938
AYA,1/15/2015,2.189577631
AYA,1/16/2015,2.546056235
AYA,1/17/2015,1.961099188
AYA,1/18/2015,2.11671147
AYA,1/19/2015,2.456130932
AYA,1/20/2015,1.907782308
AYA,1/21/2015,2.229073396
AYA,1/22/2015,2.044018781
AYA,1/23/2015,2.843056059
AYA,1/24/2015,2.298763006
AYA,1/25/2015,1.88438072
AYA,1/26/2015,2.130976075
AYA,1/27/2015,2.558787441
AYA,1/28/2015,2.452691647
AYA,1/29/2015,1.926714212
AYA,1/30/2015,2.414189919
AYA,1/31/2015,2.177518649
AYA,2/1/2015,2.644835551
AYA,2/2/2015,2.322705415
AYA,2/3/2015,2.419945809
AYA,2/4/2015,2.472952185
AYA,2/5/2015,1.934364668
AYA,2/6/2015,2.258127208
AYA,2/7/2015,2.052669375
AYA,2/8/2015,2.662342854
AYA,2/9/2015,2.179174043
AYA,2/10/2015,1.974518505
AYA,2/11/2015,2.189545994
AYA,2/12/2015,2.464799367
AYA,2/13/2015,2.450687323
AYA,2/14/2015,1.972057108
AYA,2/15/2015,2.536467327
AYA,2/16/2015,2.277755259
AYA,2/17/2015,2.582985965
AYA,2/18/2015,2.177345538
AYA,2/19/2015,2.461351993
AYA,2/20/2015,2.509542413
AYA,2/21/2015,1.973110724
AYA,2/22/2015,2.254516397
AYA,2/23/2015,2.251389966
AYA,2/24/2015,2.848880693
AYA,2/25/2015,2.253457562
AYA,2/26/2015,1.855236624
AYA,2/27/2015,2.323649031
AYA,2/28/2015,2.628268819
AYA,3/1/2015,1.742382554
AYA,3/2/2015,1.796681327
AYA,3/3/2015,1.927127028
AYA,3/4/2015,1.989594125
AYA,3/5/2015,1.95619236
AYA,3/6/2015,1.99663669
AYA,3/7/2015,2.025684107
AYA,3/8/2015,1.9832123
AYA,3/9/2015,1.937521155
AYA,3/10/2015,1.991192249
AYA,3/11/2015,1.967482785
AYA,3/12/2015,1.984252343
AYA,3/13/2015,1.924756749
AYA,3/14/2015,1.903030303
AYA,3/15/2015,1.973142543
AYA,3/16/2015,2.099910685
AYA,3/17/2015,1.973295635
AYA,3/18/2015,1.927776993
AYA,3/19/2015,1.951445717
AYA,3/20/2015,1.990034085
AYA,3/21/2015,1.950168022
AYA,3/22/2015,1.976823702
AYA,3/23/2015,1.95017301
AYA,3/24/2015,1.98591291
AYA,3/25/2015,1.928353686
AYA,3/26/2015,1.971970757
AYA,3/27/2015,1.970297816
AYA,3/28/2015,1.943505484
AYA,3/29/2015,1.948483769
AYA,3/30/2015,1.9228045
AYA,3/31/2015,1.989640175
AYA,4/1/2015,1.979720383
AYA,4/2/2015,1.970736898
AYA,4/3/2015,1.852654265
AYA,4/4/2015,1.953427546
AYA,4/5/2015,1.971509662
AYA,4/6/2015,1.889671078
AYA,4/7/2015,1.928844871
AYA,4/8/2015,1.907308794
AYA,4/9/2015,1.975984805
AYA,4/10/2015,1.842808348
AYA,4/11/2015,1.915540702
AYA,4/12/2015,1.954095827
AYA,4/13/2015,1.853386415
AYA,4/14/2015,1.960742584
AYA,4/15/2015,1.776180764
AYA,4/16/2015,1.944692567
AYA,4/17/2015,1.871606567
AYA,4/18/2015,1.950638702
AYA,4/19/2015,1.772188469
AYA,4/20/2015,1.871820886
AYA,4/21/2015,1.911397855
AYA,4/22/2015,1.835776472
AYA,4/23/2015,1.873814692
AYA,4/24/2015,1.779348556
AYA,4/25/2015,1.949798609
AYA,4/26/2015,1.847016845
AYA,4/27/2015,1.819040563
AYA,4/28/2015,1.864986982
AYA,4/29/2015,1.847680647
AYA,4/30/2015,1.910833489
AYA,5/1/2015,1.826802562
AYA,5/2/2015,1.908487793
AYA,5/3/2015,1.902084324
AYA,5/4/2015,1.945222719
AYA,5/5/2015,1.82898909
AYA,5/6/2015,1.864035656
AYA,5/7/2015,1.9304575
AYA,5/8/2015,1.900615531
AYA,5/9/2015,1.902898627
AYA,5/10/2015,1.777473945
AYA,5/11/2015,1.967647186
AYA,5/12/2015,1.773763615
AYA,5/13/2015,1.876006602
AYA,5/14/2015,1.817414317
AYA,5/15/2015,1.836236033
AYA,5/16/2015,1.954193768
AYA,5/17/2015,1.810937841
AYA,5/18/2015,1.9061727
AYA,5/19/2015,1.771642619
AYA,5/20/2015,1.948083235
AYA,5/21/2015,1.787348877
AYA,5/22/2015,1.869289237
AYA,5/23/2015,1.9004287
AYA,5/24/2015,1.860633606
AYA,5/25/2015,1.757009929
AYA,5/26/2015,1.744236853
AYA,5/27/2015,1.93707932
AYA,5/28/2015,1.834787565
AYA,5/29/2015,1.927252775
AYA,5/30/2015,1.808557214
AYA,5/31/2015,1.831587401
AYA,6/1/2015,1.919625076
AYA,6/2/2015,1.835837247
AYA,6/3/2015,1.86105422
AYA,6/4/2015,1.837245831
AYA,6/5/2015,1.917896767
AYA,6/6/2015,1.827873191
AYA,6/7/2015,1.869357781
AYA,6/8/2015,1.89399056
AYA,6/9/2015,1.891218827
AYA,6/10/2015,1.680510616
AYA,6/11/2015,1.854879647
AYA,6/12/2015,1.873970884
AYA,6/13/2015,1.82660862
AYA,6/14/2015,1.950984474
AYA,6/15/2015,1.748807755
AYA,6/16/2015,1.836495971
AYA,6/17/2015,1.94027404
AYA,6/18/2015,1.792991061
AYA,6/19/2015,1.857289942
AYA,6/20/2015,1.833415897
AYA,6/21/2015,1.935425802
AYA,6/22/2015,1.852434627
AYA,6/23/2015,1.852749027
AYA,6/24/2015,1.622241707
AYA,6/25/2015,1.795274367
AYA,6/26/2015,1.828128201
AYA,6/27/2015,1.854677363
AYA,6/28/2015,1.946096477
AYA,6/29/2015,1.763877243
AYA,6/30/2015,1.885106886
AYA,7/1/2015,1.790682415
AYA,7/2/2015,1.8733836
AYA,7/3/2015,1.965651329
AYA,7/4/2015,1.883555209
AYA,7/5/2015,1.786076237
AYA,7/6/2015,1.871642011
AYA,7/7/2015,1.97437633
AYA,7/8/2015,1.86903752
AYA,7/9/2015,1.941735757
AYA,7/10/2015,1.733590734
AYA,7/11/2015,1.843277432
AYA,7/12/2015,1.744953261
AYA,7/13/2015,1.890512005
AYA,7/14/2015,1.938497348
AYA,7/15/2015,1.822863028
AYA,7/16/2015,1.852459655
AYA,7/17/2015,1.840238205
AYA,7/18/2015,1.764388489
AYA,7/19/2015,1.957077297
AYA,7/20/2015,1.907308274
AYA,7/21/2015,1.785897666
AYA,7/22/2015,1.908947645
AYA,7/23/2015,1.863109609
AYA,7/24/2015,1.840243549
AYA,7/25/2015,1.880389258
AYA,7/26/2015,1.631100782
AYA,7/27/2015,1.848962684
AYA,7/28/2015,1.741426723
AYA,7/29/2015,1.915702971
AYA,7/30/2015,1.886825204
AYA,7/31/2015,1.686170213
AYA,8/1/2015,1.764547792
AYA,8/2/2015,1.688541347
AYA,8/3/2015,1.869116793
AYA,8/4/2015,1.974945534
AYA,8/5/2015,1.845362996
AYA,8/6/2015,1.711154474
AYA,8/7/2015,1.917377357
AYA,8/8/2015,1.861868053
AYA,8/9/2015,1.901548174
AYA,8/10/2015,1.814885711
AYA,8/11/2015,1.868432438
AYA,8/12/2015,1.793181325
AYA,8/13/2015,1.791311036
AYA,8/14/2015,1.892673822
AYA,8/15/2015,1.814790758
AYA,8/16/2015,1.930458141
AYA,8/17/2015,1.805908162
AYA,8/18/2015,1.910572154
AYA,8/19/2015,1.908897629
AYA,8/20/2015,1.988147251
AYA,8/21/2015,1.864384033
AYA,8/22/2015,1.863849765
AYA,8/23/2015,1.879416961
AYA,8/24/2015,1.95668175
AYA,8/25/2015,1.957368699
AYA,8/26/2015,1.91619307
AYA,8/27/2015,1.932669771
AYA,8/28/2015,1.788882898
AYA,8/29/2015,1.827964722
AYA,8/30/2015,1.819525142
AYA,8/31/2015,1.934593564
AYA,9/1/2015,1.851312314
AYA,9/2/2015,1.911606039
AYA,9/3/2015,1.93240651
AYA,9/4/2015,1.9666228
AYA,9/5/2015,1.996101116
AYA,9/6/2015,1.937349289
AYA,9/7/2015,1.933744205
AYA,9/8/2015,1.957583775
AYA,9/9/2015,1.953038367
AYA,9/10/2015,1.929624998
AYA,9/11/2015,1.883728078
AYA,9/12/2015,1.983965752
AYA,9/13/2015,1.883422396
AYA,9/14/2015,1.849297315
AYA,9/15/2015,1.845332224
AYA,9/16/2015,1.908671796
AYA,9/17/2015,1.866280185
AYA,9/18/2015,1.890388962
AYA,9/19/2015,1.955215555
AYA,9/20/2015,1.941481098
AYA,9/21/2015,1.784047551
AYA,9/22/2015,1.900495014
AYA,9/23/2015,1.864251762
AYA,9/24/2015,1.88809798
AYA,9/25/2015,1.897609159
AYA,9/26/2015,1.88526897
AYA,9/27/2015,1.920307786
AYA,9/28/2015,1.985594664
AYA,9/29/2015,1.905227067
AYA,9/30/2015,1.942421653
AYA,10/1/2015,1.931026722
AYA,10/2/2015,1.945326668
AYA,10/3/2015,1.875567038
AYA,10/4/2015,1.865621384
AYA,10/5/2015,1.931214726
AYA,10/6/2015,1.941630548
AYA,10/7/2015,1.919898935
AYA,10/8/2015,1.858897467
AYA,10/9/2015,1.958551804
AYA,10/10/2015,1.924489248
AYA,10/11/2015,1.9327392
AYA,10/12/2015,1.855723383
AYA,10/13/2015,1.847024488
AYA,10/14/2015,1.965407568
AYA,10/15/2015,1.900641918
AYA,10/16/2015,1.954805796
AYA,10/17/2015,1.876080072
AYA,10/18/2015,1.946390467
AYA,10/19/2015,1.786077064
AYA,10/20/2015,1.87125508
AYA,10/21/2015,1.932242622
AYA,10/22/2015,1.914974008
AYA,10/23/2015,1.935476305
AYA,10/24/2015,1.913516177
AYA,10/25/2015,1.94847509
AYA,10/26/2015,1.939261043
AYA,10/27/2015,1.929220633
AYA,10/28/2015,1.826443769
AYA,10/29/2015,1.728863446
AYA,10/30/2015,1.948051476
AYA,10/31/2015,1.925317248
AYA,11/1/2015,1.958550039
AYA,11/2/2015,1.879580074
AYA,11/3/2015,1.927398246
AYA,11/4/2015,1.780954909
AYA,11/5/2015,1.945712523
AYA,11/6/2015,1.896437968
AYA,11/7/2015,1.952797564
AYA,11/8/2015,1.941640409
AYA,11/9/2015,1.896764547
AYA,11/10/2015,1.905627767
AYA,11/11/2015,1.963942224
AYA,11/12/2015,1.933441613
AYA,11/13/2015,1.765556856
AYA,11/14/2015,1.895661107
AYA,11/15/2015,1.929839349
AYA,11/16/2015,1.91693355
AYA,11/17/2015,1.925440578
AYA,11/18/2015,1.828289441
AYA,11/19/2015,1.942766505
AYA,11/20/2015,1.802290892
AYA,11/21/2015,1.912209839
AYA,11/22/2015,1.82294968
AYA,11/23/2015,1.928425807
AYA,11/24/2015,1.920096184
AYA,11/25/2015,1.980557921
AYA,11/26/2015,1.946724134
AYA,11/27/2015,1.955292982
AYA,11/28/2015,1.927264169
AYA,11/29/2015,1.791342204
AYA,11/30/2015,1.889824572
AYA,12/1/2015,2.080191543
AYA,12/2/2015,2.450770475
AYA,12/3/2015,1.988198228
AYA,12/4/2015,2.262401273
AYA,12/5/2015,2.379930177
AYA,12/6/2015,1.852478763
AYA,12/7/2015,2.176772905
AYA,12/8/2015,1.991773583
AYA,12/9/2015,2.705947633
AYA,12/10/2015,2.249911456
AYA,12/11/2015,2.410072222
AYA,12/12/2015,2.159993
AYA,12/13/2015,2.380031099
AYA,12/14/2015,2.325821336
AYA,12/15/2015,1.825470977
AYA,12/16/2015,2.401281353
AYA,12/17/2015,2.103390985
AYA,12/18/2015,2.463197401
AYA,12/19/2015,2.033771396
AYA,12/20/2015,2.379660057
AYA,12/21/2015,2.336043666
AYA,12/22/2015,1.890050792
AYA,12/23/2015,2.209888631
AYA,12/24/2015,1.989874926
AYA,12/25/2015,2.590010334
AYA,12/26/2015,2.255830351
AYA,12/27/2015,2.574840764
AYA,12/28/2015,2.232611868
AYA,12/29/2015,2.456155625
AYA,12/30/2015,2.386315777
AYA,12/31/2015,1.891066868
AYA,1/1/2016,2.397020978
AYA,1/2/2016,2.164631749
AYA,1/3/2016,2.654654592
AYA,1/4/2016,2.119853434
AYA,1/5/2016,2.33074
AYA,1/6/2016,2.534535017
AYA,1/7/2016,1.956240422
AYA,1/8/2016,2.120439212
AYA,1/9/2016,2.021003906
AYA,1/10/2016,2.630871717
AYA,1/11/2016,2.241332759
AYA,1/12/2016,2.55746804
AYA,1/13/2016,2.230264972
AYA,1/14/2016,2.490268824
AYA,1/15/2016,2.493417555
AYA,1/16/2016,1.818973272
AYA,1/17/2016,2.305500635
AYA,1/18/2016,2.112761045
AYA,1/19/2016,2.275242454
AYA,1/20/2016,1.8200298
AYA,1/21/2016,1.779944611
AYA,1/22/2016,2.526995774
AYA,1/23/2016,1.806910886
AYA,1/24/2016,2.061654914
AYA,1/25/2016,2.131705397
AYA,1/26/2016,2.728665453
AYA,1/27/2016,2.21522221
AYA,1/28/2016,2.558249872
AYA,1/29/2016,2.363244852
AYA,1/30/2016,2.519842195
AYA,1/31/2016,2.524007841
AYA,2/1/2016,1.873315219
AYA,2/2/2016,2.444664872
AYA,2/3/2016,2.194089934
AYA,2/4/2016,2.565920752
AYA,2/5/2016,2.102191928
AYA,2/6/2016,2.16091938
AYA,2/7/2016,2.456332647
AYA,2/8/2016,1.946638484
AYA,2/9/2016,2.182475383
AYA,2/10/2016,2.066982419
AYA,2/11/2016,2.604771175
AYA,2/12/2016,2.226713875
AYA,2/13/2016,2.481512925
AYA,2/14/2016,2.266807873
AYA,2/15/2016,2.470234964
AYA,2/16/2016,2.413629424
AYA,2/17/2016,1.863552426
AYA,2/18/2016,2.590259661
AYA,2/28/2016,2.099445193
AYA,2/29/2016,1.993853636
AYA,3/1/2016,1.990599744
AYA,3/2/2016,2.008866464
AYA,3/3/2016,1.950280701
AYA,3/4/2016,1.843640277
AYA,3/5/2016,1.920298837
AYA,3/6/2016,1.973695733
AYA,3/7/2016,1.928411605
AYA,3/8/2016,1.957675977
AYA,3/9/2016,1.962758236
AYA,3/10/2016,1.982981034
AYA,3/11/2016,1.628319792
AYA,3/12/2016,1.922729007
AYA,3/13/2016,1.959185137
AYA,3/14/2016,1.891594396
AYA,3/15/2016,1.981558869
AYA,3/16/2016,1.931213067
AYA,3/17/2016,1.986289442
AYA,3/18/2016,2.020388933
AYA,3/19/2016,1.971622174
AYA,3/20/2016,1.833556292
AYA,3/21/2016,1.915848727
AYA,3/22/2016,1.977797581
AYA,3/23/2016,1.891691297
AYA,3/24/2016,1.987057648
AYA,3/25/2016,1.989143051
AYA,3/26/2016,1.977832817
AYA,3/27/2016,1.897148694
AYA,3/28/2016,1.960962915
AYA,3/29/2016,1.925931734
AYA,3/30/2016,1.946874291
AYA,3/31/2016,1.972869451
AYA,4/1/2016,1.775177712
AYA,4/2/2016,1.986339983
AYA,4/3/2016,2.068538945
AYA,4/4/2016,1.973540554
AYA,4/5/2016,1.889309251
AYA,4/6/2016,1.871732911
AYA,4/7/2016,1.935841506
AYA,4/8/2016,1.840827897
AYA,4/9/2016,1.91496725
AYA,4/10/2016,1.871807813
AYA,4/11/2016,1.966670826
AYA,4/12/2016,1.830989445
AYA,4/13/2016,1.938673
AYA,4/14/2016,1.922432624
AYA,4/15/2016,1.913569048
AYA,4/16/2016,1.917165628
AYA,4/17/2016,1.878980174
AYA,4/18/2016,1.947323607
AYA,4/19/2016,1.90370216
AYA,4/20/2016,1.931488902
AYA,4/21/2016,1.750113254
AYA,4/22/2016,1.852677168
AYA,4/23/2016,1.900492304
AYA,4/24/2016,1.848015439
AYA,4/25/2016,1.827359899
AYA,4/26/2016,1.856590276
AYA,4/27/2016,1.92262495
AYA,4/28/2016,1.802102144
AYA,4/29/2016,1.841601318
AYA,4/30/2016,1.863915323
AYA,5/1/2016,1.874409542
AYA,5/2/2016,1.920814135
AYA,5/3/2016,1.84483623
AYA,5/4/2016,1.932656125
AYA,5/5/2016,1.958912721
AYA,5/6/2016,1.911601794
AYA,5/7/2016,1.863994577
AYA,5/8/2016,1.861437506
AYA,5/9/2016,1.92327453
AYA,5/10/2016,1.887418029
AYA,5/11/2016,1.871033573
AYA,5/12/2016,1.781707426
AYA,5/13/2016,1.92783386
AYA,5/14/2016,1.844577719
AYA,5/15/2016,1.912255786
AYA,5/16/2016,1.867723553
AYA,5/17/2016,1.831111487
AYA,5/18/2016,1.903577107
AYA,5/19/2016,1.792951866
AYA,5/20/2016,1.864523314
AYA,5/21/2016,1.706649342
AYA,5/22/2016,1.940377472
AYA,5/23/2016,1.705166197
AYA,5/24/2016,1.869641193
AYA,5/25/2016,1.87331028
AYA,5/26/2016,1.888160846
AYA,5/27/2016,1.772031551
AYA,5/28/2016,1.761844995
AYA,5/29/2016,1.877343978
AYA,5/30/2016,1.853270715
AYA,5/31/2016,1.934804785
AYA,6/1/2016,1.808710199
AYA,6/2/2016,1.821693553
AYA,6/3/2016,1.916530985
AYA,6/4/2016,1.746733831
AYA,6/5/2016,1.852849253
AYA,6/6/2016,1.736441376
AYA,6/7/2016,1.894241009
AYA,6/8/2016,1.827654882
AYA,6/9/2016,1.874361908
AYA,6/10/2016,1.838129223
AYA,6/11/2016,1.863415684
AYA,6/12/2016,1.743944568
AYA,6/13/2016,1.854944381
AYA,6/14/2016,1.890932809
AYA,6/15/2016,1.850928595
AYA,6/16/2016,1.937222374
AYA,6/17/2016,1.7980558
AYA,6/18/2016,1.563370139
AYA,6/19/2016,1.976256212
AYA,6/20/2016,1.825885204
AYA,6/21/2016,1.747970759
AYA,6/22/2016,1.883176622
AYA,6/23/2016,1.931836035
AYA,6/24/2016,1.882675115
AYA,6/25/2016,1.895461256
AYA,6/26/2016,1.862483615
AYA,6/27/2016,1.773945788
AYA,6/28/2016,1.680110658
AYA,6/29/2016,1.866774396
AYA,6/30/2016,1.895708583
AYA,7/1/2016,1.887844548
AYA,7/2/2016,1.912984401
AYA,7/3/2016,1.750477348
AYA,7/4/2016,1.804014168
AYA,7/5/2016,1.981005698
AYA,7/6/2016,1.855265546
AYA,7/7/2016,1.765999174
AYA,7/8/2016,1.875339162
AYA,7/9/2016,1.91070327
AYA,7/10/2016,1.925299763
AYA,7/11/2016,1.904633621
AYA,7/12/2016,1.84887061
AYA,7/13/2016,1.840068003
AYA,7/14/2016,1.836084194
AYA,7/15/2016,1.938952901
AYA,7/16/2016,1.842822036
AYA,7/17/2016,1.889506173
AYA,7/18/2016,1.876241253
AYA,7/19/2016,1.928850512
AYA,7/20/2016,1.776226473
AYA,7/21/2016,1.993236184
AYA,7/22/2016,1.814076138
AYA,7/23/2016,1.824992744
AYA,7/24/2016,1.907581359
AYA,7/25/2016,1.908465069
AYA,7/26/2016,1.94444571
AYA,7/27/2016,1.851615893
AYA,7/28/2016,1.791605147
AYA,7/29/2016,1.763978913
AYA,7/30/2016,1.672844614
AYA,7/31/2016,1.845193929
AYA,8/1/2016,1.818733509
AYA,8/2/2016,1.835604036
AYA,8/3/2016,1.907398191
AYA,8/4/2016,1.919574728
AYA,8/5/2016,1.981510015
AYA,8/6/2016,1.990205927
AYA,8/7/2016,1.892284992
AYA,8/8/2016,1.686388244
AYA,8/9/2016,1.972272571
AYA,8/10/2016,1.898643926
AYA,8/11/2016,1.941022628
AYA,8/12/2016,1.802456756
AYA,8/13/2016,1.929011569
AYA,8/14/2016,1.741700336
AYA,8/15/2016,1.815100939
AYA,8/16/2016,1.881387632
AYA,8/17/2016,1.923374535
AYA,8/18/2016,1.87912838
AYA,8/19/2016,1.859587741
AYA,8/20/2016,1.94337132
AYA,8/21/2016,1.974311625
AYA,8/22/2016,1.785260746
AYA,8/23/2016,1.895051302
AYA,8/24/2016,1.76155438
AYA,8/25/2016,1.986203813
AYA,8/26/2016,1.949112153
AYA,8/27/2016,1.948566268
AYA,8/28/2016,1.976685754
AYA,8/29/2016,1.952849025
AYA,8/30/2016,1.819892473
AYA,8/31/2016,1.731585437
AYA,9/1/2016,1.797959022
AYA,9/2/2016,1.880425848
AYA,9/3/2016,1.894831452
AYA,9/4/2016,1.865539895
AYA,9/5/2016,1.962692297
AYA,9/6/2016,1.97027446
AYA,9/7/2016,1.873436451
AYA,9/8/2016,1.859812349
AYA,9/9/2016,1.908946451
AYA,9/10/2016,1.912934805
AYA,9/11/2016,1.911678651
AYA,9/12/2016,1.95163664
AYA,9/13/2016,1.900308592
AYA,9/14/2016,1.989191204
AYA,9/15/2016,1.856680951
AYA,9/16/2016,1.89134261
AYA,9/17/2016,1.887034151
AYA,9/18/2016,1.884045354
AYA,9/19/2016,1.872983962
